x,y,z,cu_grade
140.0,180.0,80.0,0.5585235718652395
140.0,180.0,90.0,0.7492982989083911
140.0,180.0,100.0,0.8472144172554493
140.0,180.0,110.0,1.2373337933735054
140.0,180.0,120.0,1.5040233804439818
140.0,180.0,130.0,1.6715632392844433
140.0,180.0,140.0,1.8262058284381593
140.0,180.0,150.0,1.8025286702067613
140.0,180.0,160.0,1.7317827121452491
140.0,180.0,170.0,1.4263133909027004
140.0,180.0,180.0,1.2908728952295576
140.0,180.0,190.0,0.9321070956447375
140.0,180.0,200.0,0.7152888374691666
140.0,180.0,210.0,0.49910932516429274
140.0,180.0,220.0,0.32350015982900027
140.0,180.0,230.0,0.13722750420617788
140.0,180.0,240.0,0.14648941251254302
140.0,180.0,250.0,0.15307837388045492
140.0,180.0,260.0,0.005725553656266959
140.0,180.0,270.0,0.06549656294883811
140.0,180.0,280.0,0.014079212567761006
140.0,180.0,290.0,0.0
140.0,190.0,0.0,0.05029537375440145
140.0,190.0,10.0,0.0
140.0,190.0,20.0,0.0
140.0,190.0,30.0,0.006983475116720272
140.0,190.0,40.0,0.02742444409575282
140.0,190.0,50.0,0.09935464256794306
140.0,190.0,60.0,0.2668341792980965
140.0,190.0,70.0,0.32276342101310734
140.0,190.0,80.0,0.43266064640942503
140.0,190.0,90.0,0.7180090459549495
140.0,190.0,100.0,0.8709309997167551
140.0,190.0,110.0,1.0801828849205453
140.0,190.0,120.0,1.3723079226023889
140.0,190.0,130.0,1.610542605445686
140.0,190.0,140.0,1.7582908662073449
140.0,190.0,150.0,1.6894201853833968
140.0,190.0,160.0,1.600129823424833
140.0,190.0,170.0,1.3742505661802418
140.0,190.0,180.0,1.2031286347309569
140.0,190.0,190.0,0.8984516135580091
140.0,190.0,200.0,0.6457640243320754
140.0,190.0,210.0,0.5260306410606915
140.0,190.0,220.0,0.32977291126001573
140.0,190.0,230.0,0.22984290207011632
140.0,190.0,240.0,0.06297354000757847
140.0,190.0,250.0,0.08557941844328776
140.0,190.0,260.0,0.05421220807183112
140.0,190.0,270.0,0.06358194012623647
140.0,190.0,280.0,0.0007941069433362157
140.0,190.0,290.0,0.0
140.0,200.0,0.0,0.003103880705434324
140.0,200.0,10.0,0.0
140.0,200.0,20.0,0.0
140.0,200.0,30.0,0.10542884131233059
140.0,200.0,40.0,0.13462552963613655
140.0,200.0,50.0,0.12047816180292939
140.0,200.0,60.0,0.051055298005826255
140.0,200.0,70.0,0.33560297469347644
140.0,200.0,80.0,0.5407357004956037
140.0,200.0,90.0,0.6043007703531001
140.0,200.0,100.0,0.7950366347208125
140.0,200.0,110.0,1.0564573164256876
140.0,200.0,120.0,1.3558878132273258
140.0,200.0,130.0,1.4726699018192786
140.0,200.0,140.0,1.4633862461127145
140.0,200.0,150.0,1.5372705814508043
140.0,200.0,160.0,1.420839483465812
140.0,200.0,170.0,1.3282962660229878
140.0,200.0,180.0,1.122342504785606
140.0,200.0,190.0,0.8776917737305527
140.0,200.0,200.0,0.6323293387991779
140.0,200.0,210.0,0.4268064223411568
140.0,200.0,220.0,0.24872929546138964
140.0,200.0,230.0,0.20203571757056385
140.0,200.0,240.0,0.1947593703913002
140.0,200.0,250.0,0.09285091768687517
140.0,200.0,260.0,0.01794379561541644
140.0,200.0,270.0,0.08290871717348496
140.0,200.0,280.0,0.049026081350034535
140.0,200.0,290.0,0.0
140.0,210.0,0.0,0.016747311752193916
140.0,210.0,10.0,0.0
140.0,210.0,20.0,0.0
140.0,210.0,30.0,0.0735286523886056
140.0,210.0,40.0,0.09184891466972672
140.0,210.0,50.0,0.15292280745463516
140.0,210.0,60.0,0.19475953026615445
140.0,210.0,70.0,0.2829906441516947
140.0,210.0,80.0,0.4451601522346502
140.0,210.0,90.0,0.5583361071469622
140.0,210.0,100.0,0.827540550997258
140.0,210.0,110.0,0.8960881799584814
140.0,210.0,120.0,1.2088133614067047
140.0,210.0,130.0,1.2848963784744374
140.0,210.0,140.0,1.4900494457328493
140.0,210.0,150.0,1.4536994429209824
140.0,210.0,160.0,1.331886302103183
140.0,210.0,170.0,1.1948210865318925
140.0,210.0,180.0,0.959022323457234
140.0,210.0,190.0,0.6985736458454701
140.0,210.0,200.0,0.5818204267130149
140.0,210.0,210.0,0.39228889852408827
140.0,210.0,220.0,0.2607418633023767
140.0,210.0,230.0,0.26264367180919657
140.0,210.0,240.0,0.020008626344559965
140.0,210.0,250.0,0.0724991029264686
140.0,210.0,260.0,0.10259301707751772
140.0,210.0,270.0,0.022803432505604564
140.0,210.0,280.0,0.0
140.0,210.0,290.0,0.0
140.0,220.0,0.0,0.0
140.0,220.0,10.0,0.0
140.0,220.0,20.0,0.04803644219220055
140.0,220.0,30.0,0.027626640534600656
140.0,220.0,40.0,0.03817735057383167
140.0,220.0,50.0,0.028137820309268466
140.0,220.0,60.0,0.18854179159362366
140.0,220.0,70.0,0.2551077134145858
140.0,220.0,80.0,0.3804916198476699
140.0,220.0,90.0,0.49856753408949744
140.0,220.0,100.0,0.6292317927570518
140.0,220.0,110.0,0.8654516818532105
140.0,220.0,120.0,0.9689455565133522
140.0,220.0,130.0,1.159610507912123
140.0,220.0,140.0,1.300501420726969
140.0,220.0,150.0,1.3376745281802773
140.0,220.0,160.0,1.1852549595256547
140.0,220.0,170.0,1.133160479468922
140.0,220.0,180.0,0.8169391683710896
140.0,220.0,190.0,0.6560209136345881
140.0,220.0,200.0,0.5392990776295179
140.0,220.0,210.0,0.302969140479226
140.0,220.0,220.0,0.22629850641807397
140.0,220.0,230.0,0.060129792050618525
140.0,220.0,240.0,0.057402438973658695
140.0,220.0,250.0,0.046901582215817916
140.0,220.0,260.0,0.01387954621755835
140.0,220.0,270.0,0.008743857419477651
140.0,220.0,280.0,0.0
140.0,220.0,290.0,0.0
140.0,230.0,0.0,0.018829055491229065
140.0,230.0,10.0,0.004339655500827467
140.0,230.0,20.0,0.022883897093465173
140.0,230.0,30.0,0.022408150820141866
140.0,230.0,40.0,0.03303684710713819
140.0,230.0,50.0,0.07117021549866823
140.0,230.0,60.0,0.023962405173333937
140.0,230.0,70.0,0.15401626475423033
140.0,230.0,80.0,0.35049178955209953
140.0,230.0,90.0,0.3932149563986739
140.0,230.0,100.0,0.5215261440356322
140.0,230.0,110.0,0.8016297037401081
140.0,230.0,120.0,0.893263601523384
140.0,230.0,130.0,1.0573788761466794
140.0,230.0,140.0,1.1921264983540716
140.0,230.0,150.0,1.110316664539794
140.0,230.0,160.0,1.032913407558914
140.0,230.0,170.0,0.9490383953149759
140.0,230.0,180.0,0.8583812049967715
140.0,230.0,190.0,0.5613965250818562
140.0,230.0,200.0,0.41025662572421295
140.0,230.0,210.0,0.3159377163324807
140.0,230.0,220.0,0.1930411284882849
140.0,230.0,230.0,0.21197239582142796
140.0,230.0,240.0,0.18610028848443416
140.0,230.0,250.0,0.0
140.0,230.0,260.0,0.0
140.0,230.0,270.0,0.0027325087792775624
140.0,230.0,280.0,0.01522905034462634
140.0,230.0,290.0,0.06535003828549846
140.0,240.0,0.0,0.04556416468593055
140.0,240.0,10.0,0.007743135592723547
140.0,240.0,20.0,0.0
140.0,240.0,30.0,0.0
140.0,240.0,40.0,0.0991704372901864
140.0,240.0,50.0,0.030986685946761235
140.0,240.0,60.0,0.04305687114940466
140.0,240.0,70.0,0.16800934929214564
140.0,240.0,80.0,0.2922514104254352
140.0,240.0,90.0,0.2665992864101119
140.0,240.0,100.0,0.4863947527956824
140.0,240.0,110.0,0.6732072680060354
140.0,240.0,120.0,0.8002087101270174
140.0,240.0,130.0,0.8958278349638324
140.0,240.0,140.0,0.9789906357980549
140.0,240.0,150.0,0.887461150960033
140.0,240.0,160.0,0.9000739446156886
140.0,240.0,170.0,0.7974048042444878
140.0,240.0,180.0,0.7555580906440035
140.0,240.0,190.0,0.519393050751551
140.0,240.0,200.0,0.32281016731485374
140.0,240.0,210.0,0.21573316429623382
140.0,240.0,220.0,0.0879809358097235
140.0,240.0,230.0,0.2003416833792368
140.0,240.0,240.0,0.0627146865637473
140.0,240.0,250.0,0.08288083803157498
140.0,240.0,260.0,0.0
140.0,240.0,270.0,0.0
140.0,240.0,280.0,0.0
140.0,240.0,290.0,0.0
140.0,250.0,0.0,0.029323711476626945
140.0,250.0,10.0,0.06153346560444337
140.0,250.0,20.0,0.0
140.0,250.0,30.0,0.0
140.0,250.0,40.0,0.019130037673621446
140.0,250.0,50.0,0.07262775064228852
140.0,250.0,60.0,0.0
140.0,250.0,70.0,0.19315759003541005
140.0,250.0,80.0,0.22240914311572438
140.0,250.0,90.0,0.38207767537530934
140.0,250.0,100.0,0.4945708632083093
140.0,250.0,110.0,0.41223045282793225
140.0,250.0,120.0,0.7205437222688602
140.0,250.0,130.0,0.7709644473309207
140.0,250.0,140.0,0.8558990769399611
140.0,250.0,150.0,0.8320448222481042
140.0,250.0,160.0,0.863394227766618
140.0,250.0,170.0,0.7102538363010691
140.0,250.0,180.0,0.5154532029223822
140.0,250.0,190.0,0.5008469871696285
140.0,250.0,200.0,0.27690008811393474
140.0,250.0,210.0,0.2981902384037617
140.0,250.0,220.0,0.08303805908774292
140.0,250.0,230.0,0.027740413973649798
140.0,250.0,240.0,0.09418444704205492
140.0,250.0,250.0,0.12510070524265762
140.0,250.0,260.0,0.0
140.0,250.0,270.0,0.047681056842052094
140.0,250.0,280.0,0.03163581158359884
140.0,250.0,290.0,0.0
140.0,260.0,0.0,0.03038968184836558
140.0,260.0,10.0,0.0
140.0,260.0,20.0,0.0
140.0,260.0,30.0,0.1021397096553319
140.0,260.0,40.0,0.07541015131559718
140.0,260.0,50.0,0.042222960953006976
140.0,260.0,60.0,0.11366981922450481
140.0,260.0,70.0,0.12995463099670035
140.0,260.0,80.0,0.2490637171566736
140.0,260.0,90.0,0.2365491358482411
140.0,260.0,100.0,0.3589455548983809
140.0,260.0,110.0,0.5428570732011933
140.0,260.0,120.0,0.637228826016314
140.0,260.0,130.0,0.7079526789769248
140.0,260.0,140.0,0.6825035907292392
140.0,260.0,150.0,0.6513293199582944
140.0,260.0,160.0,0.7023833660087092
140.0,260.0,170.0,0.6265215064649733
140.0,260.0,180.0,0.5535298806166661
140.0,260.0,190.0,0.44778272951580067
140.0,260.0,200.0,0.25785056196745615
140.0,260.0,210.0,0.08404869054719201
140.0,260.0,220.0,0.04944074572006596
140.0,260.0,230.0,0.0
140.0,260.0,240.0,0.0362218911237288
140.0,260.0,250.0,0.08680467136477513
140.0,260.0,260.0,0.06970577635458279
140.0,260.0,270.0,0.0
140.0,260.0,280.0,0.0
140.0,260.0,290.0,0.011539185594348406
140.0,270.0,0.0,0.022921589866051528
140.0,270.0,10.0,0.04392740890817071
140.0,270.0,20.0,0.0
140.0,270.0,30.0,0.038127508015470594
140.0,270.0,40.0,0.006390711816324319
140.0,270.0,50.0,0.0
140.0,270.0,60.0,0.023856780562330482
140.0,270.0,70.0,0.1530984649101994
140.0,270.0,80.0,0.11406780780152267
140.0,270.0,90.0,0.28609667264804584
140.0,270.0,100.0,0.3072947729749734
140.0,270.0,110.0,0.34000735447712516
140.0,270.0,120.0,0.46438741051472054
140.0,270.0,130.0,0.5189298699790281
140.0,270.0,140.0,0.5490618403918955
140.0,270.0,150.0,0.5852591322374128
140.0,270.0,160.0,0.5731946304233638
140.0,270.0,170.0,0.5102941529570036
140.0,270.0,180.0,0.39883204684480617
140.0,270.0,190.0,0.38428700377956826
140.0,270.0,200.0,0.255569842829599
140.0,270.0,210.0,0.13432187495150455
140.0,270.0,220.0,0.15666078985883317
140.0,270.0,230.0,0.11479658246648908
140.0,270.0,240.0,0.13400565565056255
140.0,270.0,250.0,0.0373703748617078
140.0,270.0,260.0,0.043972730556159204
140.0,270.0,270.0,0.0494746480317106
140.0,270.0,280.0,0.0689553890028684
140.0,270.0,290.0,0.0
140.0,280.0,0.0,0.058401535069288135
140.0,280.0,10.0,0.0
140.0,280.0,20.0,0.003321800665620355
140.0,280.0,30.0,0.013175750065052096
140.0,280.0,40.0,0.029628022658437968
140.0,280.0,50.0,0.0
140.0,280.0,60.0,0.09059656538341418
140.0,280.0,70.0,0.15145882766086696
140.0,280.0,80.0,0.17053456179518034
140.0,280.0,90.0,0.0978170630747215
140.0,280.0,100.0,0.23280647762456766
140.0,280.0,110.0,0.26779206763332
140.0,280.0,120.0,0.35385234023239703
140.0,280.0,130.0,0.430986938845762
140.0,280.0,140.0,0.40780000282772894
140.0,280.0,150.0,0.5553921424699448
140.0,280.0,160.0,0.44747016489080194
140.0,280.0,170.0,0.38474575708252245
140.0,280.0,180.0,0.31668435004913487
140.0,280.0,190.0,0.20707199974815654
140.0,280.0,200.0,0.15389928103493936
140.0,280.0,210.0,0.0669012958562891
140.0,280.0,220.0,0.06849894233301208
140.0,280.0,230.0,0.04630772034164946
140.0,280.0,240.0,0.04155890193332752
140.0,280.0,250.0,0.0
140.0,280.0,260.0,0.014712049779028223
140.0,280.0,270.0,0.0
140.0,280.0,280.0,0.0
140.0,280.0,290.0,0.0
140.0,290.0,0.0,0.010904276383520334
140.0,290.0,10.0,0.0
140.0,290.0,20.0,0.0
140.0,290.0,30.0,0.0
140.0,290.0,40.0,0.01736817939535768
140.0,290.0,50.0,0.0
140.0,290.0,60.0,0.08979801326480664
140.0,290.0,70.0,0.07786596396970538
140.0,290.0,80.0,0.1601137762053532
140.0,290.0,90.0,0.1810034107184345
140.0,290.0,100.0,0.2146888634734621
140.0,290.0,110.0,0.1688307025776402
140.0,290.0,120.0,0.25505540539390437
140.0,290.0,130.0,0.3213412699516426
140.0,290.0,140.0,0.42834772765890605
140.0,290.0,150.0,0.37961020928009676
140.0,290.0,160.0,0.27334015812700685
140.0,290.0,170.0,0.39559613738948296
140.0,290.0,180.0,0.2668617145988158
140.0,290.0,190.0,0.14969599029265596
140.0,290.0,200.0,0.1222536081771164
140.0,290.0,210.0,0.1267852695213726
140.0,290.0,220.0,0.0005913119679979151
140.0,290.0,230.0,0.0
140.0,290.0,240.0,0.05539697522025097
140.0,290.0,250.0,0.0
140.0,290.0,260.0,0.056513496178330694
140.0,290.0,270.0,0.0
140.0,290.0,280.0,0.0
140.0,290.0,290.0,0.0
150.0,0.0,0.0,0.034216570064812914
150.0,0.0,10.0,0.01542457957479115
150.0,0.0,20.0,0.0
150.0,0.0,30.0,0.03235990396838236
150.0,0.0,40.0,0.0
150.0,0.0,50.0,0.0
150.0,0.0,60.0,0.0327073382096716
150.0,0.0,70.0,0.017606370692416468
150.0,0.0,80.0,0.18900240109206828
150.0,0.0,90.0,0.10382394806658791
150.0,0.0,100.0,0.23666202366170636
150.0,0.0,110.0,0.2368262133076557
150.0,0.0,120.0,0.30656271324357554
150.0,0.0,130.0,0.38128539443476045
150.0,0.0,140.0,0.32665654340577427
150.0,0.0,150.0,0.42257569291070834
150.0,0.0,160.0,0.37092486912914224
150.0,0.0,170.0,0.24294200055455922
150.0,0.0,180.0,0.2074885367712793
150.0,0.0,190.0,0.20092233378723498
150.0,0.0,200.0,0.17493101952377657
150.0,0.0,210.0,0.07277808467529223
150.0,0.0,220.0,0.0
150.0,0.0,230.0,0.0
150.0,0.0,240.0,0.01702299541172874
150.0,0.0,250.0,0.08251444263917927
150.0,0.0,260.0,0.0
150.0,0.0,270.0,0.00999153863991491
150.0,0.0,280.0,0.012346838288753527
150.0,0.0,290.0,0.0
150.0,10.0,0.0,0.0
150.0,10.0,10.0,0.015354978242766297
150.0,10.0,20.0,0.0
150.0,10.0,30.0,0.0
150.0,10.0,40.0,0.0022476651382463825
150.0,10.0,50.0,0.015392753367601717
150.0,10.0,60.0,0.09432483601523162
150.0,10.0,70.0,0.10011493073364595
150.0,10.0,80.0,0.1028478433536804
150.0,10.0,90.0,0.2865667970054384
150.0,10.0,100.0,0.31762654527374606
150.0,10.0,110.0,0.31957851311926627
150.0,10.0,120.0,0.36089283987657317
150.0,10.0,130.0,0.4722510495036038
150.0,10.0,140.0,0.5516595411543072
150.0,10.0,150.0,0.36883171217102756
150.0,10.0,160.0,0.4872095556503958
150.0,10.0,170.0,0.338415672073096
150.0,10.0,180.0,0.35095335073097067
150.0,10.0,190.0,0.3229669286300688
150.0,10.0,200.0,0.22897100921889393
150.0,10.0,210.0,0.09424430250682704
150.0,10.0,220.0,0.06583222773777686
150.0,10.0,230.0,0.0612593458230509
150.0,10.0,240.0,0.0
150.0,10.0,250.0,0.03040374647533172
150.0,10.0,260.0,0.0
150.0,10.0,270.0,0.04825305176771891
150.0,10.0,280.0,0.011570814010857805
150.0,10.0,290.0,0.07429366914663783
150.0,20.0,0.0,0.07998801062895952
150.0,20.0,10.0,0.0
150.0,20.0,20.0,0.06406793219044579
150.0,20.0,30.0,0.07476681983453509
150.0,20.0,40.0,0.11034218883536276
150.0,20.0,50.0,0.016757272938080207
150.0,20.0,60.0,0.07417597795271991
150.0,20.0,70.0,0.11542805589051192
150.0,20.0,80.0,0.1104288220737764
150.0,20.0,90.0,0.22023121368662674
150.0,20.0,100.0,0.294531954754429
150.0,20.0,110.0,0.399225198537985
150.0,20.0,120.0,0.4992699843588273
150.0,20.0,130.0,0.615618698886855
150.0,20.0,140.0,0.606799635056672
150.0,20.0,150.0,0.6132400826642902
150.0,20.0,160.0,0.551754965771218
150.0,20.0,170.0,0.4676320482905593
150.0,20.0,180.0,0.4923388031737152
150.0,20.0,190.0,0.36548335058807097
150.0,20.0,200.0,0.18763485721437517
150.0,20.0,210.0,0.09195293257231504
150.0,20.0,220.0,0.06718889434277853
150.0,20.0,230.0,0.1317438819104793
150.0,20.0,240.0,0.0
150.0,20.0,250.0,0.0
150.0,20.0,260.0,0.04825368641726308
150.0,20.0,270.0,0.0
150.0,20.0,280.0,0.0
150.0,20.0,290.0,0.03881648618027281
150.0,30.0,0.0,0.0
150.0,30.0,10.0,0.054864114318624965
150.0,30.0,20.0,0.05142632736939854
150.0,30.0,30.0,0.014438734542718951
150.0,30.0,40.0,0.008768159240917065
150.0,30.0,50.0,0.03371323099400371
150.0,30.0,60.0,0.037102603074905836
150.0,30.0,70.0,0.06404534528359095
150.0,30.0,80.0,0.17018433165514948
150.0,30.0,90.0,0.2584258501157083
150.0,30.0,100.0,0.4423514072244539
150.0,30.0,110.0,0.451374025650497
150.0,30.0,120.0,0.6111723346393083
150.0,30.0,130.0,0.6669493027585415
150.0,30.0,140.0,0.6468997116969311
150.0,30.0,150.0,0.7323844100784644
150.0,30.0,160.0,0.6931828326260975
150.0,30.0,170.0,0.6186496661840786
150.0,30.0,180.0,0.4320674372660223
150.0,30.0,190.0,0.2529489098336698
150.0,30.0,200.0,0.18525230254724634
150.0,30.0,210.0,0.20579876201245903
150.0,30.0,220.0,0.04883593877094858
150.0,30.0,230.0,0.013947089186382718
150.0,30.0,240.0,0.0241877776610814
150.0,30.0,250.0,0.0
150.0,30.0,260.0,0.010289769929064788
150.0,30.0,270.0,0.04528357591403285
150.0,30.0,280.0,0.0
150.0,30.0,290.0,0.0
150.0,40.0,0.0,0.054571691278252954
150.0,40.0,10.0,0.053410807009735196
150.0,40.0,20.0,0.08090315310782424
150.0,40.0,30.0,0.0
150.0,40.0,40.0,0.0
150.0,40.0,50.0,0.0
150.0,40.0,60.0,0.08948748216553665
150.0,40.0,70.0,0.1802961168410711
150.0,40.0,80.0,0.28818210271052225
150.0,40.0,90.0,0.30006720609037696
150.0,40.0,100.0,0.4647566935079826
150.0,40.0,110.0,0.5781647980839166
150.0,40.0,120.0,0.6965460252695458
150.0,40.0,130.0,0.8567360302066676
150.0,40.0,140.0,0.8114373681194531
150.0,40.0,150.0,0.7875979515401579
150.0,40.0,160.0,0.7091578306914531
150.0,40.0,170.0,0.5801957223172364
150.0,40.0,180.0,0.5463648642892702
150.0,40.0,190.0,0.4608156796977356
150.0,40.0,200.0,0.35720757418282645
150.0,40.0,210.0,0.24667876682905243
150.0,40.0,220.0,0.1976101892899928
150.0,40.0,230.0,0.1183742964168057
150.0,40.0,240.0,0.049841750126249876
150.0,40.0,250.0,0.0
150.0,40.0,260.0,0.0
150.0,40.0,270.0,0.0
150.0,40.0,280.0,0.03722508200377685
150.0,40.0,290.0,0.0
150.0,50.0,0.0,0.0
150.0,50.0,10.0,0.0
150.0,50.0,20.0,0.028899496853476436
150.0,50.0,30.0,0.004543981386555811
150.0,50.0,40.0,0.10904346697568972
150.0,50.0,50.0,0.03073311697067548
150.0,50.0,60.0,0.08980615718084016
150.0,50.0,70.0,0.1113854301258426
150.0,50.0,80.0,0.2973992026433535
150.0,50.0,90.0,0.37660407413968533
150.0,50.0,100.0,0.5356480295998056
150.0,50.0,110.0,0.722950923743541
150.0,50.0,120.0,0.7904924687402421
150.0,50.0,130.0,0.8330382229322822
150.0,50.0,140.0,1.0102377528723012
150.0,50.0,150.0,1.1088436619512794
150.0,50.0,160.0,0.8694460295063007
150.0,50.0,170.0,0.770465981231443
150.0,50.0,180.0,0.7136089604511786
150.0,50.0,190.0,0.43905096358361706
150.0,50.0,200.0,0.47333826722817796
150.0,50.0,210.0,0.3475454216508007
150.0,50.0,220.0,0.14869074661255113
150.0,50.0,230.0,0.08784432261993212
150.0,50.0,240.0,0.034943141031837266
150.0,50.0,250.0,0.00802030433731922
150.0,50.0,260.0,0.0
150.0,50.0,270.0,0.0
150.0,50.0,280.0,0.0
150.0,50.0,290.0,0.04589396242047355
150.0,60.0,0.0,0.0
150.0,60.0,10.0,0.005631033261045573
150.0,60.0,20.0,0.06074819803348084
150.0,60.0,30.0,0.06107012852703124
150.0,60.0,40.0,0.0
150.0,60.0,50.0,0.0672778447307464
150.0,60.0,60.0,0.10549982403709551
150.0,60.0,70.0,0.17988925851368798
150.0,60.0,80.0,0.2664982457748772
150.0,60.0,90.0,0.42539633999577875
150.0,60.0,100.0,0.6131304206740329
150.0,60.0,110.0,0.8165411009360563
150.0,60.0,120.0,0.9398231946504423
150.0,60.0,130.0,0.942255704690348
150.0,60.0,140.0,1.1318138359016874
150.0,60.0,150.0,1.2036988751754298
150.0,60.0,160.0,1.0623437711274974
150.0,60.0,170.0,0.8977356023511408
150.0,60.0,180.0,0.753587173072354
150.0,60.0,190.0,0.6046956267740978
150.0,60.0,200.0,0.4686402071524729
150.0,60.0,210.0,0.30935789848132467
150.0,60.0,220.0,0.22953353542398322
150.0,60.0,230.0,0.09700384507686734
150.0,60.0,240.0,0.11469836694752336
150.0,60.0,250.0,0.044781577056967885
150.0,60.0,260.0,0.0
150.0,60.0,270.0,0.00930883237293902
150.0,60.0,280.0,0.0
150.0,60.0,290.0,0.0
150.0,70.0,0.0,0.0
150.0,70.0,10.0,0.020920068383864218
150.0,70.0,20.0,0.05513223617501278
150.0,70.0,30.0,0.023026213663539137
150.0,70.0,40.0,0.021998050077333346
150.0,70.0,50.0,0.09222335169708856
150.0,70.0,60.0,0.15013546634128372
150.0,70.0,70.0,0.2036592578034621
150.0,70.0,80.0,0.39672398706508494
150.0,70.0,90.0,0.49786014579187743
150.0,70.0,100.0,0.7917195527414322
150.0,70.0,110.0,0.8658333696198155
150.0,70.0,120.0,1.096737017884677
150.0,70.0,130.0,1.1446387556411208
150.0,70.0,140.0,1.3019320505887546
150.0,70.0,150.0,1.3074153402007456
150.0,70.0,160.0,1.1949498272643668
150.0,70.0,170.0,1.0131912520436859
150.0,70.0,180.0,0.9043619271893235
150.0,70.0,190.0,0.5434114875125629
150.0,70.0,200.0,0.5544024300908243
150.0,70.0,210.0,0.307350832279201
150.0,70.0,220.0,0.12123512052647731
150.0,70.0,230.0,0.1729308026686247
150.0,70.0,240.0,0.11301683536460624
150.0,70.0,250.0,0.030951887750337664
150.0,70.0,260.0,0.039896141168204405
150.0,70.0,270.0,0.0
150.0,70.0,280.0,0.010772226751878042
150.0,70.0,290.0,0.024875280096416548
150.0,80.0,0.0,0.09920084930002923
150.0,80.0,10.0,0.0
150.0,80.0,20.0,0.06223588100969473
150.0,80.0,30.0,0.10485954839805431
150.0,80.0,40.0,0.049877415335494536
150.0,80.0,50.0,0.1434656820113724
150.0,80.0,60.0,0.0
150.0,80.0,70.0,0.22698652083385107
150.0,80.0,80.0,0.36476081739432253
150.0,80.0,90.0,0.5304399342254886
150.0,80.0,100.0,0.6347569769408112
150.0,80.0,110.0,0.9396290699121079
150.0,80.0,120.0,1.3062892323769675
150.0,80.0,130.0,1.2926701174007078
150.0,80.0,140.0,1.3058676874272348
150.0,80.0,150.0,1.4005662682273357
150.0,80.0,160.0,1.403599883235139
150.0,80.0,170.0,1.1738567502300348
150.0,80.0,180.0,0.9513215623290068
150.0,80.0,190.0,0.7347622805465482
150.0,80.0,200.0,0.6057463411358442
150.0,80.0,210.0,0.39990444928476365
150.0,80.0,220.0,0.15145103430163592
150.0,80.0,230.0,0.07427435718476577
150.0,80.0,240.0,0.12718426852536163
150.0,80.0,250.0,0.0
150.0,80.0,260.0,0.06640395792127624
150.0,80.0,270.0,0.06799804082356191
150.0,80.0,280.0,0.06672921528686523
150.0,80.0,290.0,0.0
150.0,90.0,0.0,0.032337704425323216
150.0,90.0,10.0,0.05862397655263363
150.0,90.0,20.0,0.007480215493522983
150.0,90.0,30.0,0.03453859447092866
150.0,90.0,40.0,0.07044666985768919
150.0,90.0,50.0,0.08788428656377412
150.0,90.0,60.0,0.14409077415624844
150.0,90.0,70.0,0.2907308825594457
150.0,90.0,80.0,0.43629373644141933
150.0,90.0,90.0,0.5951706723955876
150.0,90.0,100.0,0.7988501138154919
150.0,90.0,110.0,1.1508883098147686
150.0,90.0,120.0,1.3821382185248543
150.0,90.0,130.0,1.4990126162484494
150.0,90.0,140.0,1.6157547062296738
150.0,90.0,150.0,1.6085076875167574
150.0,90.0,160.0,1.4424741312629985
150.0,90.0,170.0,1.3835252470376926
150.0,90.0,180.0,1.0464652985119502
150.0,90.0,190.0,0.9002631016342086
150.0,90.0,200.0,0.6382004379056005
150.0,90.0,210.0,0.40848050633691446
150.0,90.0,220.0,0.3512282021847094
150.0,90.0,230.0,0.1167637240833623
150.0,90.0,240.0,0.06847682249309314
150.0,90.0,250.0,0.026048934045252454
150.0,90.0,260.0,0.01728709704996173
150.0,90.0,270.0,0.07523075150433149
150.0,90.0,280.0,0.058016644409471685
150.0,90.0,290.0,0.05452757180083886
150.0,100.0,0.0,0.0
150.0,100.0,10.0,0.0
150.0,100.0,20.0,0.04912012780348002
150.0,100.0,30.0,0.01188843578050628
150.0,100.0,40.0,0.08172069893224723
150.0,100.0,50.0,0.10686078854734606
150.0,100.0,60.0,0.13507443476129577
150.0,100.0,70.0,0.3192824201186698
150.0,100.0,80.0,0.33551188150097977
150.0,100.0,90.0,0.7994028205975584
150.0,100.0,100.0,0.9603481834095368
150.0,100.0,110.0,1.1418478579245188
150.0,100.0,120.0,1.372612308495548
150.0,100.0,130.0,1.5906716581423508
150.0,100.0,140.0,1.6648668278168972
150.0,100.0,150.0,1.6449224310630997
150.0,100.0,160.0,1.6488782998731963
150.0,100.0,170.0,1.376330661170426
150.0,100.0,180.0,1.20333710096612
150.0,100.0,190.0,0.9035191827371452
150.0,100.0,200.0,0.6413045994965407
150.0,100.0,210.0,0.5537009679222051
150.0,100.0,220.0,0.2248727544790925
150.0,100.0,230.0,0.04211554664200612
150.0,100.0,240.0,0.07053090366878324
150.0,100.0,250.0,0.0
150.0,100.0,260.0,0.0
150.0,100.0,270.0,0.06648674964529024
150.0,100.0,280.0,0.1027960399917191
150.0,100.0,290.0,0.03636477924888118
150.0,110.0,0.0,0.01477465331225324
150.0,110.0,10.0,0.018079077969451237
150.0,110.0,20.0,0.0
150.0,110.0,30.0,0.0
150.0,110.0,40.0,0.1500289580243488
150.0,110.0,50.0,0.18709250799474836
150.0,110.0,60.0,0.2597395923850897
150.0,110.0,70.0,0.3128946080815751
150.0,110.0,80.0,0.39817585228064173
