timestamp,status
2023-10-15 01:33:11.246054637,Waiting for Truck
2023-10-15 01:35:38.529570445,Digging
2023-10-15 01:36:01.346673720,Swinging
2023-10-15 01:36:17.901885142,Dumping
2023-10-15 01:36:30.955756624,Digging
2023-10-15 01:36:47.285499491,Swinging
2023-10-15 01:36:59.056184156,Dumping
2023-10-15 01:37:09.450714565,Digging
2023-10-15 01:37:27.963241085,Swinging
2023-10-15 01:37:45.139869194,Dumping
2023-10-15 01:37:59.371621914,Digging
2023-10-15 01:38:14.379153857,Swinging
2023-10-15 01:38:29.444191567,Dumping
2023-10-15 01:38:41.256688430,Digging
2023-10-15 01:39:03.674586745,Swinging
2023-10-15 01:39:16.835042174,Dumping
2023-10-15 01:39:27.216056172,Digging
2023-10-15 01:39:45.103255316,Swinging
2023-10-15 01:40:04.386057925,Dumping
2023-10-15 01:40:14.560603555,Waiting for Truck
2023-10-15 01:41:28.986659275,Digging
2023-10-15 01:41:45.314175613,Swinging
2023-10-15 01:42:01.456498674,Dumping
2023-10-15 01:42:16.079731420,Digging
2023-10-15 01:42:31.678123813,Swinging
2023-10-15 01:42:51.189377092,Dumping
2023-10-15 01:43:01.207402467,Digging
2023-10-15 01:43:16.905310442,Swinging
2023-10-15 01:43:29.823975799,Dumping
2023-10-15 01:43:44.502747802,Waiting for Truck
2023-10-15 01:49:25.460868021,Digging
2023-10-15 01:49:42.472322663,Swinging
2023-10-15 01:49:54.701824168,Dumping
2023-10-15 01:50:09.307294899,Waiting for Truck
2023-10-15 01:51:00.582778974,Digging
2023-10-15 01:51:20.948446654,Swinging
2023-10-15 01:51:36.959456669,Dumping
2023-10-15 01:51:49.076912770,Waiting for Truck
2023-10-15 01:57:53.464817290,Digging
2023-10-15 01:58:13.086811054,Swinging
2023-10-15 01:58:32.866049417,Dumping
2023-10-15 01:58:47.326313346,Digging
2023-10-15 01:59:06.415474780,Swinging
2023-10-15 01:59:19.085824884,Dumping
2023-10-15 01:59:33.416020954,Digging
2023-10-15 01:59:54.741953885,Swinging
2023-10-15 02:00:08.191514875,Dumping
2023-10-15 02:00:23.172789070,Digging
2023-10-15 02:00:44.792321255,Swinging
2023-10-15 02:00:56.398313742,Dumping
2023-10-15 02:01:09.946897222,Waiting for Truck
2023-10-15 02:01:41.176573310,Digging
2023-10-15 02:01:57.451699087,Swinging
2023-10-15 02:02:08.408041367,Dumping
2023-10-15 02:02:20.176531649,Digging
2023-10-15 02:02:39.567833777,Swinging
2023-10-15 02:02:51.795116492,Dumping
2023-10-15 02:03:04.807855939,Digging
2023-10-15 02:03:24.258752519,Swinging
2023-10-15 02:03:44.028985522,Dumping
2023-10-15 02:03:54.189588218,Digging
2023-10-15 02:04:09.991957714,Swinging
2023-10-15 02:04:26.179595044,Dumping
2023-10-15 02:04:37.245493474,Waiting for Truck
2023-10-15 02:05:11.830991290,Digging
2023-10-15 02:05:35.734761186,Swinging
2023-10-15 02:05:48.687200721,Dumping
2023-10-15 02:06:00.712446725,Digging
2023-10-15 02:06:23.475645796,Swinging
2023-10-15 02:06:37.824405936,Dumping
2023-10-15 02:06:52.105218280,Digging
2023-10-15 02:07:15.839714062,Swinging
2023-10-15 02:07:27.659477567,Dumping
2023-10-15 02:07:38.925309791,Digging
2023-10-15 02:07:55.900339399,Swinging
2023-10-15 02:08:10.573015575,Dumping
2023-10-15 02:08:23.030093829,Digging
2023-10-15 02:08:47.501624249,Swinging
2023-10-15 02:08:58.260174853,Dumping
2023-10-15 02:09:10.834923527,Waiting for Truck
2023-10-15 02:10:08.398762243,Digging
2023-10-15 02:10:26.390951276,Swinging
2023-10-15 02:10:41.330309879,Dumping
2023-10-15 02:10:52.758153021,Digging
2023-10-15 02:11:16.498992858,Swinging
2023-10-15 02:11:30.351788178,Dumping
2023-10-15 02:11:42.913108971,Digging
2023-10-15 02:11:58.664762570,Swinging
2023-10-15 02:12:12.453925547,Dumping
2023-10-15 02:12:24.047966752,Digging
2023-10-15 02:12:45.614299886,Swinging
2023-10-15 02:12:56.655513610,Dumping
2023-10-15 02:13:08.410555986,Digging
2023-10-15 02:13:27.952029039,Swinging
2023-10-15 02:13:37.957772132,Dumping
2023-10-15 02:13:51.291216258,Digging
2023-10-15 02:14:13.983717102,Swinging
2023-10-15 02:14:25.354581185,Dumping
2023-10-15 02:14:38.630207110,Digging
2023-10-15 02:14:59.941469487,Swinging
2023-10-15 02:15:19.651481901,Dumping
2023-10-15 02:15:33.390648104,Waiting for Truck
2023-10-15 02:15:55.071416631,Digging
2023-10-15 02:16:18.246888449,Swinging
2023-10-15 02:16:29.777129410,Dumping
2023-10-15 02:16:44.572009797,Digging
2023-10-15 02:17:04.752957681,Swinging
2023-10-15 02:17:23.889044100,Dumping
2023-10-15 02:17:35.510488770,Digging
2023-10-15 02:18:00.446216672,Swinging
2023-10-15 02:18:16.350111026,Dumping
2023-10-15 02:18:27.916050065,Waiting for Truck
2023-10-15 02:20:58.977868846,Digging
2023-10-15 02:21:21.366444555,Swinging
2023-10-15 02:21:36.393107319,Dumping
2023-10-15 02:21:48.712725559,Waiting for Truck
2023-10-15 02:23:20.953200429,Digging
2023-10-15 02:23:42.120312012,Swinging
2023-10-15 02:23:55.275750120,Dumping
2023-10-15 02:24:08.263583595,Waiting for Truck
2023-10-15 02:25:47.953117361,Digging
2023-10-15 02:26:09.366767056,Swinging
2023-10-15 02:26:27.923041515,Dumping
2023-10-15 02:26:40.705573603,Digging
2023-10-15 02:27:00.451416264,Swinging
2023-10-15 02:27:16.254867677,Dumping
2023-10-15 02:27:31.086275396,Waiting for Truck
2023-10-15 02:32:56.186968204,Digging
2023-10-15 02:33:11.335971860,Swinging
2023-10-15 02:33:22.957106955,Dumping
2023-10-15 02:33:34.127939503,Digging
2023-10-15 02:33:53.854806142,Swinging
2023-10-15 02:34:10.890122869,Dumping
2023-10-15 02:34:21.569539272,Waiting for Truck
2023-10-15 02:36:04.448914096,Digging
2023-10-15 02:36:21.946512223,Swinging
2023-10-15 02:36:39.171448127,Dumping
2023-10-15 02:36:50.643037496,Digging
2023-10-15 02:37:11.637159353,Swinging
2023-10-15 02:37:23.047964773,Dumping
2023-10-15 02:37:33.474962770,Digging
2023-10-15 02:37:52.409690400,Swinging
2023-10-15 02:38:12.151914199,Dumping
2023-10-15 02:38:23.430330628,Digging
2023-10-15 02:38:38.823707604,Swinging
2023-10-15 02:38:56.875260116,Dumping
2023-10-15 02:39:08.705765532,Digging
2023-10-15 02:39:32.660248019,Swinging
2023-10-15 02:39:45.802853295,Dumping
2023-10-15 02:39:59.131666824,Waiting for Truck
2023-10-15 02:40:49.619602181,Digging
2023-10-15 02:41:11.113043509,Swinging
2023-10-15 02:41:27.348626892,Dumping
2023-10-15 02:41:39.949771089,Digging
2023-10-15 02:41:59.876620702,Swinging
2023-10-15 02:42:17.489961860,Dumping
2023-10-15 02:42:27.691206169,Digging
2023-10-15 02:42:49.323114179,Swinging
2023-10-15 02:43:01.825933139,Dumping
2023-10-15 02:43:12.551553234,Digging
2023-10-15 02:43:30.584741558,Swinging
2023-10-15 02:43:44.442207228,Dumping
2023-10-15 02:43:58.769044955,Digging
2023-10-15 02:44:15.660652113,Swinging
2023-10-15 02:44:33.968461884,Dumping
2023-10-15 02:44:48.436807453,Waiting for Truck
2023-10-15 02:45:22.247979506,Digging
2023-10-15 02:45:45.522388560,Swinging
2023-10-15 02:46:01.307608576,Dumping
2023-10-15 02:46:14.871055744,Waiting for Truck
2023-10-15 02:47:56.823953396,Digging
2023-10-15 02:48:17.662520056,Swinging
2023-10-15 02:48:28.424700917,Dumping
2023-10-15 02:48:39.917598148,Digging
2023-10-15 02:49:01.841455633,Swinging
2023-10-15 02:49:18.666069095,Dumping
2023-10-15 02:49:29.299671943,Waiting for Truck
2023-10-15 02:50:42.952396659,Digging
2023-10-15 02:51:06.065488829,Swinging
2023-10-15 02:51:18.496190029,Dumping
2023-10-15 02:51:30.230954884,Waiting for Truck
2023-10-15 02:53:12.799628634,Digging
2023-10-15 02:53:36.745043845,Swinging
2023-10-15 02:53:55.086421558,Dumping
2023-10-15 02:54:07.895145517,Digging
2023-10-15 02:54:30.595195444,Swinging
2023-10-15 02:54:42.373849566,Dumping
2023-10-15 02:54:57.012860095,Waiting for Truck
2023-10-15 02:55:21.321518023,Digging
2023-10-15 02:55:43.392900706,Swinging
2023-10-15 02:55:54.048508993,Dumping
2023-10-15 02:56:04.258926318,Waiting for Truck
2023-10-15 02:57:03.807759178,Digging
2023-10-15 02:57:21.262012817,Swinging
2023-10-15 02:57:31.884892187,Dumping
2023-10-15 02:57:43.500841736,Digging
2023-10-15 02:57:58.597913292,Swinging
2023-10-15 02:58:12.151484228,Dumping
2023-10-15 02:58:25.555409892,Digging
2023-10-15 02:58:43.073113186,Swinging
2023-10-15 02:58:53.353302662,Dumping
2023-10-15 02:59:07.145599961,Digging
2023-10-15 02:59:28.175687246,Swinging
2023-10-15 02:59:45.675376828,Dumping
2023-10-15 02:59:59.876692126,Digging
2023-10-15 03:00:18.035798170,Swinging
2023-10-15 03:00:29.318851928,Dumping
2023-10-15 03:00:40.051416499,Waiting for Truck
2023-10-15 03:02:49.899694621,Digging
2023-10-15 03:03:05.707369747,Swinging
2023-10-15 03:03:25.267169025,Dumping
2023-10-15 03:03:37.168637932,Digging
2023-10-15 03:03:59.766472165,Swinging
2023-10-15 03:04:16.939629543,Dumping
2023-10-15 03:04:29.042980390,Waiting for Truck
2023-10-15 03:04:40.835414581,Digging
2023-10-15 03:05:03.875153407,Swinging
2023-10-15 03:05:17.541417336,Dumping
2023-10-15 03:05:30.699265649,Digging
2023-10-15 03:05:46.426393886,Swinging
2023-10-15 03:06:05.811858645,Dumping
2023-10-15 03:06:18.145596739,Digging
2023-10-15 03:06:37.421963828,Swinging
2023-10-15 03:06:53.403147800,Dumping
2023-10-15 03:07:04.803318536,Digging
2023-10-15 03:07:29.673469352,Swinging
2023-10-15 03:07:41.595760197,Dumping
2023-10-15 03:07:53.430244207,Digging
2023-10-15 03:08:14.047721621,Swinging
2023-10-15 03:08:24.203004229,Dumping
2023-10-15 03:08:35.395649914,Digging
2023-10-15 03:08:53.744009824,Swinging
2023-10-15 03:09:13.146502574,Dumping
2023-10-15 03:09:25.000795634,Digging
2023-10-15 03:09:47.157022846,Swinging
2023-10-15 03:09:59.819866855,Dumping
2023-10-15 03:10:13.357155428,Digging
2023-10-15 03:10:34.942711133,Swinging
2023-10-15 03:10:46.909201196,Dumping
2023-10-15 03:10:57.130636680,Digging
2023-10-15 03:11:22.034010098,Swinging
2023-10-15 03:11:36.754470794,Dumping
2023-10-15 03:11:50.738032191,Waiting for Truck
2023-10-15 03:15:17.981112195,Digging
2023-10-15 03:15:35.139251495,Swinging
2023-10-15 03:15:53.639411715,Dumping
2023-10-15 03:16:07.762760651,Digging
2023-10-15 03:16:30.616465921,Swinging
2023-10-15 03:16:44.188688457,Dumping
2023-10-15 03:16:59.030790839,Digging
2023-10-15 03:17:22.303029122,Swinging
2023-10-15 03:17:35.026250023,Dumping
2023-10-15 03:17:45.858563456,Digging
2023-10-15 03:18:07.168311651,Swinging
2023-10-15 03:18:25.315547643,Dumping
2023-10-15 03:18:40.024102363,Waiting for Truck
2023-10-15 03:22:48.065332345,Digging
2023-10-15 03:23:04.156306005,Swinging
2023-10-15 03:23:23.561292480,Dumping
2023-10-15 03:23:37.022634591,Waiting for Truck
2023-10-15 03:27:29.621124573,Digging
2023-10-15 03:27:51.049114692,Swinging
2023-10-15 03:28:10.786590326,Dumping
2023-10-15 03:28:23.441578948,Waiting for Truck
2023-10-15 03:32:23.605945974,Digging
2023-10-15 03:32:42.071040509,Swinging
2023-10-15 03:33:01.887732360,Dumping
2023-10-15 03:33:15.327752399,Digging
2023-10-15 03:33:37.295704659,Swinging
2023-10-15 03:33:50.413481009,Dumping
2023-10-15 03:34:02.004233834,Waiting for Truck
2023-10-15 03:35:39.615134192,Digging
2023-10-15 03:35:55.674391470,Swinging
2023-10-15 03:36:11.644106778,Dumping
2023-10-15 03:36:26.404331436,Digging
2023-10-15 03:36:46.566122790,Swinging
2023-10-15 03:36:59.394682881,Dumping
2023-10-15 03:37:11.974613767,Digging
2023-10-15 03:37:28.559121557,Swinging
2023-10-15 03:37:41.954074108,Dumping
2023-10-15 03:37:53.626718565,Waiting for Truck
2023-10-15 03:38:07.393355826,Digging
2023-10-15 03:38:27.799959761,Swinging
2023-10-15 03:38:41.499416801,Dumping
2023-10-15 03:38:55.460673543,Waiting for Truck
2023-10-15 03:41:10.779391468,Digging
2023-10-15 03:41:33.523373349,Swinging
2023-10-15 03:41:46.912857258,Dumping
2023-10-15 03:42:01.734541444,Digging
2023-10-15 03:42:22.626003147,Swinging
2023-10-15 03:42:34.985737971,Dumping
2023-10-15 03:42:45.462966712,Waiting for Truck
2023-10-15 03:44:08.388992873,Digging
2023-10-15 03:44:26.763742754,Swinging
2023-10-15 03:44:37.934535211,Dumping
2023-10-15 03:44:51.853452907,Digging
2023-10-15 03:45:15.874302479,Swinging
2023-10-15 03:45:33.670231966,Dumping
2023-10-15 03:45:47.990899446,Digging
2023-10-15 03:46:04.468049032,Swinging
2023-10-15 03:46:21.472871468,Dumping
2023-10-15 03:46:31.996786254,Digging
2023-10-15 03:46:48.131595392,Swinging
2023-10-15 03:47:00.316159731,Dumping
2023-10-15 03:47:14.485465491,Digging
2023-10-15 03:47:34.766172026,Swinging
2023-10-15 03:47:51.765983969,Dumping
2023-10-15 03:48:02.528657251,Waiting for Truck
2023-10-15 03:48:20.012549267,Digging
2023-10-15 03:48:37.710110957,Swinging
2023-10-15 03:48:51.715371020,Dumping
2023-10-15 03:49:06.115326125,Digging
2023-10-15 03:49:22.477842385,Swinging
2023-10-15 03:49:36.357982744,Dumping
2023-10-15 03:49:47.149515408,Digging
2023-10-15 03:50:07.166688754,Swinging
2023-10-15 03:50:19.749218963,Dumping
2023-10-15 03:50:32.672129995,Waiting for Truck
2023-10-15 03:52:03.810308014,Digging
2023-10-15 03:52:27.792482184,Swinging
2023-10-15 03:52:47.050553387,Dumping
2023-10-15 03:52:59.129358416,Digging
2023-10-15 03:53:19.071941560,Swinging
2023-10-15 03:53:32.486808325,Dumping
2023-10-15 03:53:42.508276988,Waiting for Truck
2023-10-15 03:55:13.601783668,Digging
2023-10-15 03:55:38.335738628,Swinging
2023-10-15 03:55:56.672194937,Dumping
2023-10-15 03:56:11.171109784,Digging
2023-10-15 03:56:32.587123922,Swinging
2023-10-15 03:56:43.151417123,Dumping
2023-10-15 03:56:55.442721847,Waiting for Truck
2023-10-15 03:57:53.311047854,Digging
2023-10-15 03:58:16.462707274,Swinging
2023-10-15 03:58:34.780252385,Dumping
2023-10-15 03:58:48.005902317,Waiting for Truck
2023-10-15 04:00:46.897734411,Digging
2023-10-15 04:01:06.660244661,Swinging
2023-10-15 04:01:22.601029812,Dumping
2023-10-15 04:01:34.909449692,Digging
2023-10-15 04:01:54.521983191,Swinging
2023-10-15 04:02:13.309036270,Dumping
2023-10-15 04:02:24.368021517,Waiting for Truck
2023-10-15 04:03:37.750418164,Digging
2023-10-15 04:04:01.975151800,Swinging
2023-10-15 04:04:13.518542818,Dumping
2023-10-15 04:04:27.814695200,Digging
2023-10-15 04:04:52.438393472,Swinging
2023-10-15 04:05:09.882076524,Dumping
2023-10-15 04:05:24.549917194,Digging
2023-10-15 04:05:44.831075708,Swinging
2023-10-15 04:06:03.237892636,Dumping
2023-10-15 04:06:15.700989903,Digging
2023-10-15 04:06:39.710684711,Swinging
2023-10-15 04:06:53.766709553,Dumping
2023-10-15 04:07:08.397432304,Digging
2023-10-15 04:07:31.451680688,Swinging
2023-10-15 04:07:41.872719253,Dumping
2023-10-15 04:07:52.914898608,Digging
2023-10-15 04:08:10.498698412,Swinging
2023-10-15 04:08:26.962215758,Dumping
2023-10-15 04:08:40.254809947,Waiting for Truck
2023-10-15 04:11:18.856380855,Digging
2023-10-15 04:11:35.193302484,Swinging
2023-10-15 04:11:52.472221507,Dumping
2023-10-15 04:12:04.963359286,Digging
2023-10-15 04:12:27.283142341,Swinging
2023-10-15 04:12:40.626485644,Dumping
2023-10-15 04:12:51.295818086,Digging
2023-10-15 04:13:10.693336891,Swinging
2023-10-15 04:13:30.486969344,Dumping
2023-10-15 04:13:45.070781396,Digging
2023-10-15 04:14:09.276104567,Swinging
2023-10-15 04:14:20.534324216,Dumping
2023-10-15 04:14:32.351434825,Waiting for Truck
2023-10-15 04:16:52.667175793,Digging
2023-10-15 04:17:17.225247533,Swinging
2023-10-15 04:17:34.818366807,Dumping
2023-10-15 04:17:46.178468731,Digging
2023-10-15 04:18:02.152806639,Swinging
2023-10-15 04:18:16.949133517,Dumping
2023-10-15 04:18:27.366827539,Digging
2023-10-15 04:18:46.758552682,Swinging
2023-10-15 04:18:58.797847535,Dumping
2023-10-15 04:19:11.466902333,Waiting for Truck
2023-10-15 04:22:04.542572982,Digging
2023-10-15 04:22:20.732164806,Swinging
2023-10-15 04:22:32.141436626,Dumping
2023-10-15 04:22:44.037121919,Waiting for Truck
2023-10-15 04:23:04.650594025,Digging
2023-10-15 04:23:20.701786851,Swinging
2023-10-15 04:23:36.409006002,Dumping
2023-10-15 04:23:50.203426745,Waiting for Truck
2023-10-15 04:24:42.398401861,Digging
2023-10-15 04:25:04.076932795,Swinging
2023-10-15 04:25:19.089585068,Dumping
2023-10-15 04:25:30.298789174,Digging
2023-10-15 04:25:49.731449821,Swinging
2023-10-15 04:26:03.359153658,Dumping
2023-10-15 04:26:17.542178224,Digging
2023-10-15 04:26:40.626288485,Swinging
2023-10-15 04:26:53.371873079,Dumping
2023-10-15 04:27:03.394392579,Digging
2023-10-15 04:27:20.056027888,Swinging
2023-10-15 04:27:38.416573490,Dumping
2023-10-15 04:27:49.874008714,Waiting for Truck
2023-10-15 04:28:13.594960547,Digging
2023-10-15 04:28:38.220821365,Swinging
2023-10-15 04:28:55.043776909,Dumping
2023-10-15 04:29:07.347319888,Digging
2023-10-15 04:29:23.770715153,Swinging
2023-10-15 04:29:43.142056091,Dumping
2023-10-15 04:29:57.398482115,Waiting for Truck
2023-10-15 04:30:55.608517315,Digging
2023-10-15 04:31:10.719716000,Swinging
2023-10-15 04:31:23.909321805,Dumping
2023-10-15 04:31:38.893863116,Digging
2023-10-15 04:31:58.841812722,Swinging
2023-10-15 04:32:18.662583677,Dumping
2023-10-15 04:32:30.442720523,Digging
2023-10-15 04:32:51.776196752,Swinging
2023-10-15 04:33:07.897454200,Dumping
2023-10-15 04:33:19.214271414,Digging
2023-10-15 04:33:36.380304165,Swinging
2023-10-15 04:33:50.788051827,Dumping
2023-10-15 04:34:03.756694599,Digging
2023-10-15 04:34:19.241823617,Swinging
2023-10-15 04:34:33.858682388,Dumping
2023-10-15 04:34:46.700057628,Waiting for Truck
2023-10-15 04:38:16.078281963,Digging
2023-10-15 04:38:37.071574464,Swinging
2023-10-15 04:38:52.165990400,Dumping
2023-10-15 04:39:03.538054638,Digging
2023-10-15 04:39:23.996959223,Swinging
2023-10-15 04:39:36.302324590,Dumping
2023-10-15 04:39:47.789944318,Waiting for Truck
2023-10-15 04:39:54.711670217,Digging
2023-10-15 04:40:14.305853202,Swinging
2023-10-15 04:40:24.316845599,Dumping
2023-10-15 04:40:35.476966094,Digging
2023-10-15 04:40:53.987840474,Swinging
2023-10-15 04:41:11.621831250,Dumping
2023-10-15 04:41:21.745783999,Waiting for Truck
2023-10-15 04:45:51.540200852,Digging
2023-10-15 04:46:09.730773987,Swinging
2023-10-15 04:46:19.959654781,Dumping
2023-10-15 04:46:33.006605388,Waiting for Truck
2023-10-15 04:46:54.031616035,Digging
2023-10-15 04:47:14.647380955,Swinging
2023-10-15 04:47:33.955345922,Dumping
2023-10-15 04:47:44.130439088,Waiting for Truck
2023-10-15 04:48:37.137171715,Digging
2023-10-15 04:48:54.286847434,Swinging
2023-10-15 04:49:14.236347044,Dumping
2023-10-15 04:49:25.984470627,Digging
2023-10-15 04:49:46.159528717,Swinging
2023-10-15 04:50:02.632382690,Dumping
2023-10-15 04:50:15.292020484,Digging
2023-10-15 04:50:34.549924014,Swinging
2023-10-15 04:50:53.185919092,Dumping
2023-10-15 04:51:08.092397445,Digging
2023-10-15 04:51:31.998663792,Swinging
2023-10-15 04:51:45.904440065,Dumping
2023-10-15 04:51:57.676687761,Waiting for Truck
2023-10-15 04:54:05.479809208,Digging
2023-10-15 04:54:24.624598593,Swinging
2023-10-15 04:54:37.911391610,Dumping
2023-10-15 04:54:48.899207971,Digging
2023-10-15 04:55:04.572727930,Swinging
2023-10-15 04:55:22.297431026,Dumping
2023-10-15 04:55:32.719315964,Digging
2023-10-15 04:55:48.393849261,Swinging
2023-10-15 04:56:02.720235535,Dumping
2023-10-15 04:56:15.315062843,Digging
2023-10-15 04:56:30.885358209,Swinging
2023-10-15 04:56:41.984618543,Dumping
2023-10-15 04:56:54.026255723,Digging
2023-10-15 04:57:17.228023942,Swinging
2023-10-15 04:57:36.861061998,Dumping
2023-10-15 04:57:49.861317511,Waiting for Truck
2023-10-15 04:58:54.480378108,Digging
2023-10-15 04:59:15.494531551,Swinging
2023-10-15 04:59:34.533869555,Dumping
2023-10-15 04:59:46.490977403,Digging
2023-10-15 05:00:06.634715193,Swinging
2023-10-15 05:00:18.204294961,Dumping
2023-10-15 05:00:29.642699200,Digging
2023-10-15 05:00:45.302276484,Swinging
2023-10-15 05:01:03.881903617,Dumping
2023-10-15 05:01:16.872379396,Waiting for Truck
2023-10-15 05:03:56.620977082,Digging
2023-10-15 05:04:20.723450706,Swinging
2023-10-15 05:04:35.067475936,Dumping
2023-10-15 05:04:48.548121673,Digging
2023-10-15 05:05:07.637636053,Swinging
2023-10-15 05:05:24.918617355,Dumping
2023-10-15 05:05:39.402385435,Waiting for Truck
2023-10-15 05:05:52.992215381,Digging
2023-10-15 05:06:11.989796863,Swinging
2023-10-15 05:06:22.474264708,Dumping
2023-10-15 05:06:34.724736484,Waiting for Truck
2023-10-15 05:06:37.724665091,Digging
2023-10-15 05:07:01.444813308,Swinging
2023-10-15 05:07:17.454005871,Dumping
2023-10-15 05:07:30.846830269,Digging
2023-10-15 05:07:46.660516892,Swinging
2023-10-15 05:07:56.776534552,Dumping
2023-10-15 05:08:07.632463991,Waiting for Truck
2023-10-15 05:09:15.803290072,Digging
2023-10-15 05:09:31.627307863,Swinging
2023-10-15 05:09:47.177625921,Dumping
2023-10-15 05:09:58.023066254,Waiting for Truck
2023-10-15 05:12:58.290530477,Digging
2023-10-15 05:13:17.550569675,Swinging
2023-10-15 05:13:34.155798586,Dumping
2023-10-15 05:13:46.572322582,Digging
2023-10-15 05:14:09.075860927,Swinging
2023-10-15 05:14:28.123950961,Dumping
2023-10-15 05:14:42.659066387,Digging
2023-10-15 05:14:57.851694657,Swinging
2023-10-15 05:15:09.498098103,Dumping
2023-10-15 05:15:20.387231268,Digging
2023-10-15 05:15:38.805782110,Swinging
2023-10-15 05:15:51.711646801,Dumping
2023-10-15 05:16:02.380733273,Digging
2023-10-15 05:16:18.631806871,Swinging
2023-10-15 05:16:36.346107085,Dumping
2023-10-15 05:16:48.134162483,Waiting for Truck
2023-10-15 05:20:19.089506768,Digging
2023-10-15 05:20:34.945310378,Swinging
2023-10-15 05:20:46.868880378,Dumping
2023-10-15 05:20:57.715046050,Digging
2023-10-15 05:21:21.705793878,Swinging
2023-10-15 05:21:36.554962769,Dumping
2023-10-15 05:21:51.503597420,Digging
2023-10-15 05:22:06.723870572,Swinging
2023-10-15 05:22:22.071976471,Dumping
2023-10-15 05:22:36.656763937,Digging
2023-10-15 05:22:54.556954036,Swinging
2023-10-15 05:23:09.313992497,Dumping
2023-10-15 05:23:23.982262112,Waiting for Truck
2023-10-15 05:24:59.004891521,Digging
2023-10-15 05:25:21.930160260,Swinging
2023-10-15 05:25:33.521988510,Dumping
2023-10-15 05:25:43.873541869,Digging
2023-10-15 05:26:04.770099790,Swinging
2023-10-15 05:26:19.612292989,Dumping
2023-10-15 05:26:33.773089865,Waiting for Truck
2023-10-15 05:31:10.861407077,Digging
2023-10-15 05:31:27.240791201,Swinging
2023-10-15 05:31:42.661075851,Dumping
2023-10-15 05:31:56.620782946,Digging
2023-10-15 05:32:13.683917184,Swinging
2023-10-15 05:32:33.443850659,Dumping
2023-10-15 05:32:45.764998263,Digging
2023-10-15 05:33:02.058992914,Swinging
2023-10-15 05:33:18.985519121,Dumping
2023-10-15 05:33:33.907399533,Waiting for Truck
2023-10-15 05:35:04.655215131,Digging
2023-10-15 05:35:20.754841674,Swinging
2023-10-15 05:35:32.247696842,Dumping
2023-10-15 05:35:42.921695571,Waiting for Truck
2023-10-15 05:39:05.810643905,Digging
2023-10-15 05:39:21.752664774,Swinging
2023-10-15 05:39:37.202639606,Dumping
2023-10-15 05:39:48.290738402,Digging
2023-10-15 05:40:08.902533628,Swinging
2023-10-15 05:40:28.860019330,Dumping
2023-10-15 05:40:39.427560130,Waiting for Truck
2023-10-15 05:44:46.090965632,Digging
2023-10-15 05:45:01.532930510,Swinging
2023-10-15 05:45:18.898944618,Dumping
2023-10-15 05:45:30.465833179,Digging
2023-10-15 05:45:55.459598850,Swinging
2023-10-15 05:46:08.492811426,Dumping
2023-10-15 05:46:20.766135947,Waiting for Truck
2023-10-15 05:47:38.030155695,Digging
2023-10-15 05:47:55.455212163,Swinging
2023-10-15 05:48:09.460653422,Dumping
2023-10-15 05:48:21.973726331,Waiting for Truck
2023-10-15 05:48:55.521679901,Digging
2023-10-15 05:49:14.693836403,Swinging
2023-10-15 05:49:29.586189022,Dumping
2023-10-15 05:49:40.849327081,Waiting for Truck
2023-10-15 05:52:38.137240793,Digging
2023-10-15 05:52:59.112614453,Swinging
2023-10-15 05:53:15.966049743,Dumping
2023-10-15 05:53:30.446775678,Waiting for Truck
2023-10-15 05:54:27.459682711,Digging
2023-10-15 05:54:46.197702907,Swinging
2023-10-15 05:55:00.630849801,Dumping
2023-10-15 05:55:13.177017859,Waiting for Truck
2023-10-15 05:56:34.531799519,Digging
2023-10-15 05:56:56.909442131,Swinging
2023-10-15 05:57:16.811666774,Dumping
2023-10-15 05:57:26.894727466,Digging
2023-10-15 05:57:42.107629797,Swinging
2023-10-15 05:57:54.483098104,Dumping
2023-10-15 05:58:07.485172084,Waiting for Truck
2023-10-15 06:00:15.813417451,Digging
2023-10-15 06:00:36.360553774,Swinging
2023-10-15 06:00:49.658081731,Dumping
2023-10-15 06:01:00.610828034,Digging
2023-10-15 06:01:22.757088635,Swinging
2023-10-15 06:01:42.732817642,Dumping
2023-10-15 06:01:56.679247663,Waiting for Truck
2023-10-15 06:03:51.604624983,Digging
2023-10-15 06:04:08.221208041,Swinging
2023-10-15 06:04:22.774016976,Dumping
2023-10-15 06:04:34.720330046,Digging
2023-10-15 06:04:54.287654909,Swinging
2023-10-15 06:05:08.501377966,Dumping
2023-10-15 06:05:22.188943487,Waiting for Truck
2023-10-15 06:11:56.018100046,Digging
2023-10-15 06:12:17.975406773,Swinging
2023-10-15 06:12:31.960756085,Dumping
2023-10-15 06:12:44.853756191,Digging
2023-10-15 06:13:01.228707026,Swinging
2023-10-15 06:13:13.559624644,Dumping
2023-10-15 06:13:25.752360280,Waiting for Truck
2023-10-15 06:14:08.979964307,Digging
2023-10-15 06:14:29.277193348,Swinging
2023-10-15 06:14:44.923298425,Dumping
2023-10-15 06:14:57.830473040,Waiting for Truck
2023-10-15 06:20:53.888880045,Digging
2023-10-15 06:21:12.506408979,Swinging
2023-10-15 06:21:25.566289820,Dumping
2023-10-15 06:21:37.454071240,Waiting for Truck
2023-10-15 06:23:33.360811069,Digging
2023-10-15 06:23:54.750277128,Swinging
2023-10-15 06:24:06.586572945,Dumping
